[2026-03-25 13:38:50] [NULO] | Hoja: A03 | Celda: J28 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2024\SERIE_A\10\200183A.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: AG69 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121460P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: AH69 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121460P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: AI69 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121460P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: AJ69 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121460P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: AK69 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121460P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: AL69 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121460P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: AM69 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121460P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: H65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121463P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: I65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121463P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: J65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121463P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: K65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121463P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: L65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121463P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: M65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121463P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: N65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121463P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: O65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121463P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: P65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121463P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: Q65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121463P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: R65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121463P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: S65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121463P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: T65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121463P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: U65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121463P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: V65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121463P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: W65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121463P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: X65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121463P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: Y65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121463P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: Z65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121463P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: AA65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121463P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: AB65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121463P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: AC65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121463P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: AD65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121463P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: AE65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121463P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: AF65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121463P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: AG65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121463P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: AH65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121463P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: AI65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121463P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: AJ65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121463P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: AK65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121463P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: AL65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121463P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: AM65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121463P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: V69 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121463P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: W69 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121463P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: X69 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121463P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: Y69 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121463P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: Z69 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121463P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: AA69 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121463P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: AB69 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121463P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: AC69 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121463P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: AD69 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121463P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: AE69 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121463P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: AF69 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121463P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: AG69 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121463P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: AH69 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121463P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: AI69 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121463P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: AJ69 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121463P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: AK69 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121463P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: AL69 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121463P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: AM69 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121463P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: H65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121788P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: I65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121788P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: J65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121788P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: K65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121788P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: L65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121788P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: M65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121788P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: N65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121788P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: O65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121788P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: P65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121788P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: Q65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121788P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: R65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121788P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: S65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121788P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: T65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121788P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: U65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121788P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: V65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121788P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: W65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121788P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: X65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121788P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: Y65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121788P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: Z65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121788P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: AA65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121788P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: AB65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121788P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: AC65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121788P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: AD65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121788P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: AE65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121788P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: AG65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121788P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: AH65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121788P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: AI65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121788P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: AJ65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121788P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: AK65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121788P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: AL65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121788P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: AM65 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121788P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: V69 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121788P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: W69 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121788P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: X69 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121788P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: Y69 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121788P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: Z69 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121788P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: AA69 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121788P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: AB69 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121788P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: AC69 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121788P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: AD69 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121788P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: AE69 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121788P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: AF69 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121788P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: AG69 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121788P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: AH69 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121788P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: AI69 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121788P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: AJ69 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121788P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: AK69 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121788P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: AL69 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121788P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: P3 | Celda: AM69 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2025\SERIE_P\12\121788P.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: A03 | Celda: J26 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2026\SERIE_A\01\200183A.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: A03 | Celda: K26 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2026\SERIE_A\01\200183A.xlsm
[2026-03-25 13:44:05] [NULO] | Hoja: A03 | Celda: L26 | Valor: None | Ruta: c:\Users\Anghello\Documents\GitHub\METAS_SANITARIAS_2026_ELT\REFACTORIZACION\data\raw\rem\2026\SERIE_A\01\200183A.xlsm
